model,year,price,transmission,mileage,fuelType,tax,mpg,engineSize
 Q3,2019,29991,Manual,1676,Petrol,150,40.9,1.5
 TT,2020,36991,Semi-Auto,4433,Petrol,150,35.3,2.0
 Q3,2020,33491,Semi-Auto,4432,Petrol,150,39.2,1.5
 Q2,2019,22896,Semi-Auto,2243,Petrol,145,40.9,1.5
 A1,2019,18990,Automatic,4445,Petrol,145,46.3,1.0
 Q3,2020,32444,Semi-Auto,4432,Petrol,145,31.4,2.0
 Q8,2019,63796,Automatic,6878,Diesel,145,32.8,3.0
 Q2,2019,24756,Manual,4512,Petrol,145,39.2,1.5
 Q2,2019,18896,Manual,5988,Diesel,145,49.6,1.6
 Q3,2019,31996,Semi-Auto,1500,Petrol,145,31.4,2.0
 A3,2019,20991,Semi-Auto,15147,Petrol,145,42.2,1.5
 A5,2019,34256,Automatic,10897,Diesel,145,47.9,2.0
 Q3,2019,30491,Manual,4444,Petrol,145,40.9,1.5
 RS4,2019,56991,Semi-Auto,4761,Petrol,145,29.1,2.9
 A1,2019,20444,Manual,4321,Petrol,145,47.9,1.0
 A1,2019,20444,Manual,3863,Petrol,145,47.9,1.0
 Q3,2019,27990,Manual,6778,Diesel,145,42.8,2.0
 Q2,2019,19991,Manual,6155,Petrol,145,47.1,1.0
 Q2,2019,19991,Manual,6665,Petrol,145,47.1,1.0
 A3,2020,27881,Semi-Auto,5432,Petrol,145,44.1,1.5
 A1,2020,22990,Semi-Auto,5432,Petrol,145,44.8,1.5
 Q7,2019,52496,Automatic,1968,Diesel,145,33.2,3.0
 A1,2019,19751,Manual,3632,Petrol,145,47.9,1.0
 A5,2019,25419,Automatic,14713,Petrol,145,39.8,2.0
 A3,2019,20996,Semi-Auto,12914,Petrol,145,42.2,1.5
 A1,2019,19996,Automatic,6327,Petrol,145,47.1,1.0
 Q5,2019,34596,Semi-Auto,8442,Diesel,145,38.2,2.0
 Q5,2019,34596,Semi-Auto,5446,Diesel,145,38.2,2.0
 Q5,2019,32998,Automatic,2025,Petrol,145,33.2,2.0
 Q5,2019,29996,Semi-Auto,3540,Diesel,145,39.2,2.0
 Q5,2019,34496,Semi-Auto,4430,Diesel,145,38.2,2.0
 A3,2019,21496,Semi-Auto,2152,Diesel,145,52.3,1.6
 A1,2019,19222,Manual,3556,Petrol,145,50.4,1.0
 A4,2019,19496,Manual,21275,Petrol,145,39.2,2.0
 Q2,2019,20996,Manual,6971,Petrol,145,44.1,1.0
 A8,2019,39496,Semi-Auto,5904,Diesel,145,50.4,3.0
 A4,2019,24946,Automatic,11001,Diesel,145,47.1,2.0
 A1,2020,18496,Manual,5566,Petrol,145,48.7,1.0
 A1,2019,16996,Manual,11058,Petrol,145,51.4,1.0
 Q5,2019,34496,Automatic,6260,Diesel,145,38.2,2.0
 Q2,2019,18551,Manual,6274,Diesel,145,49.6,1.6
 Q5,2019,34991,Semi-Auto,6836,Diesel,145,38.2,2.0
 A4,2019,18698,Semi-Auto,18075,Petrol,145,40.9,2.0
 Q2,2019,18998,Manual,6378,Petrol,145,47.1,1.0
 Q5,2019,30998,Semi-Auto,31,Petrol,145,33.2,2.0
 A5,2019,26498,Semi-Auto,270,Petrol,145,40.4,2.0
 A3,2019,19998,Semi-Auto,9758,Petrol,150,44.8,1.0
 A7,2019,35998,Semi-Auto,76,Diesel,145,47.1,2.0
 Q5,2019,34698,Semi-Auto,50,Petrol,145,32.1,2.0
 A6,2019,28991,Semi-Auto,8766,Diesel,145,39.8,3.0
 Q2,2019,22998,Semi-Auto,4842,Diesel,145,46.3,1.6
 A4,2019,18998,Manual,3601,Petrol,145,41.5,2.0
 Q2,2019,20888,Manual,333,Petrol,145,47.1,1.0
 Q2,2019,18990,Manual,3657,Petrol,150,47.1,1.0
 A4,2019,29698,Automatic,1996,Petrol,145,39.2,2.0
 A3,2019,21995,Manual,5423,Diesel,145,55.4,2.0
 Q3,2019,27444,Manual,1786,Diesel,150,42.8,2.0
 A1,2020,25444,Semi-Auto,1500,Petrol,145,44.8,1.5
 A6,2019,38444,Automatic,2000,Petrol,145,34.0,2.0
 A4,2019,39990,Automatic,8000,Diesel,145,40.4,3.0
 Q2,2019,20350,Manual,2970,Petrol,145,47.1,1.0
 A1,2019,18495,Manual,4636,Petrol,145,50.4,1.0
 TT,2019,26995,Automatic,6137,Petrol,145,40.4,2.0
 A6,2019,31500,Automatic,6001,Diesel,145,47.9,2.0
 Q3,2019,27888,Manual,2054,Diesel,145,42.8,2.0
 Q5,2019,50950,Automatic,4000,Diesel,145,34.5,3.0
 A1,2019,19990,Automatic,3826,Petrol,145,47.1,1.0
 Q3,2019,29444,Semi-Auto,6249,Diesel,145,38.7,2.0
 A1,2019,19990,Automatic,6262,Petrol,145,47.1,1.0
 Q2,2019,19888,Manual,4519,Diesel,145,49.6,1.6
 A4,2020,33888,Semi-Auto,4235,Petrol,145,36.2,2.0
 Q2,2020,23888,Semi-Auto,500,Petrol,145,42.2,1.5
 Q2,2019,19190,Manual,4878,Petrol,145,47.1,1.0
 Q3,2019,28490,Semi-Auto,14481,Petrol,145,31.7,2.0
 A3,2019,21490,Automatic,15961,Petrol,145,41.5,1.5
 A5,2019,25498,Semi-Auto,85,Petrol,145,40.4,2.0
 Q2,2019,19998,Manual,6612,Diesel,145,49.6,1.6
 Q2,2019,26998,Semi-Auto,156,Diesel,150,46.3,2.0
 A1,2019,17690,Manual,8396,Petrol,150,50.4,1.0
 Q5,2019,35498,Semi-Auto,10,Petrol,145,32.1,2.0
 Q5,2019,35498,Semi-Auto,21,Petrol,145,32.1,2.0
 Q5,2019,31498,Semi-Auto,28,Petrol,145,33.2,2.0
 A6,2019,26888,Semi-Auto,21343,Diesel,150,50.4,2.0
 Q2,2019,20444,Manual,4667,Diesel,145,49.6,1.6
 Q2,2019,25444,Manual,7801,Diesel,145,46.3,1.6
 A1,2019,21644,Manual,4467,Petrol,150,46.3,1.5
 Q2,2019,19888,Semi-Auto,6837,Diesel,145,47.9,1.6
 Q7,2019,44990,Semi-Auto,10342,Diesel,145,33.2,3.0
 Q2,2019,22444,Manual,4462,Diesel,150,49.6,1.6
 A1,2019,21790,Semi-Auto,5304,Petrol,145,40.9,2.0
 Q2,2019,21490,Manual,3505,Petrol,145,47.1,1.0
 Q7,2019,56490,Automatic,4000,Diesel,145,33.2,3.0
 Q2,2019,19790,Manual,3047,Diesel,145,49.6,1.6
 A3,2019,21990,Manual,5843,Diesel,145,55.4,2.0
 Q3,2019,26888,Manual,1500,Diesel,145,42.8,2.0
 Q3,2019,26888,Manual,1500,Diesel,145,42.8,2.0
 Q3,2019,26888,Manual,1500,Diesel,145,42.8,2.0
 Q2,2019,20999,Manual,5000,Petrol,145,47.1,1.0
 Q5,2019,46999,Semi-Auto,5000,Diesel,145,36.2,2.0
 A6,2019,43490,Semi-Auto,8567,Diesel,150,36.2,3.0
 A5,2019,27888,Automatic,1500,Petrol,145,39.8,2.0
 A5,2019,26888,Automatic,1500,Petrol,145,39.8,2.0
 Q3,2019,31888,Automatic,4000,Diesel,145,47.1,2.0
 A5,2019,24888,Automatic,5335,Petrol,145,39.8,2.0
 Q7,2019,54490,Automatic,10500,Diesel,145,32.1,3.0
 A1,2019,19498,Manual,13059,Petrol,145,50.4,1.0
 Q3,2019,30990,Semi-Auto,1845,Petrol,145,31.4,2.0
 A1,2020,19990,Manual,4000,Petrol,145,47.9,1.0
 Q2,2019,19990,Manual,1500,Petrol,145,47.1,1.0
 Q2,2019,19498,Manual,10556,Petrol,145,42.8,1.5
 A1,2020,21888,Semi-Auto,3500,Petrol,145,44.8,1.5
 A1,2020,22290,Semi-Auto,402,Petrol,145,44.8,1.5
 Q5,2019,49990,Automatic,6000,Diesel,145,34.5,3.0
 A1,2019,18888,Automatic,4000,Petrol,145,46.3,1.0
 Q3,2019,26999,Semi-Auto,6500,Diesel,145,48.7,2.0
 R8,2019,129000,Semi-Auto,4000,Petrol,145,21.4,5.2
 A1,2020,22888,Semi-Auto,4000,Petrol,145,44.8,1.5
 Q5,2020,46450,Semi-Auto,3500,Hybrid,135,117.7,2.0
 A1,2020,19490,Manual,1500,Petrol,145,48.7,1.0
 A4,2019,24998,Semi-Auto,12482,Petrol,145,38.2,2.0
 A4,2019,24998,Semi-Auto,9880,Petrol,145,38.2,2.0
 A4,2019,26490,Semi-Auto,9461,Diesel,145,47.9,2.0
 A3,2019,20890,Semi-Auto,12930,Petrol,145,42.2,1.5
 A6,2019,34750,Semi-Auto,774,Diesel,145,39.8,3.0
 Q5,2019,34998,Semi-Auto,35,Petrol,145,32.1,2.0
 Q2,2019,23444,Manual,5624,Petrol,145,43.5,1.5
 TT,2019,32888,Automatic,4550,Petrol,145,37.2,2.0
 Q3,2019,35888,Semi-Auto,1856,Diesel,145,45.6,2.0
 Q2,2019,17295,Manual,16047,Petrol,145,47.1,1.0
 A3,2019,21450,Automatic,3690,Petrol,145,44.8,1.5
 A3,2019,19888,Manual,6161,Diesel,145,56.5,2.0
 Q5,2019,35698,Semi-Auto,15,Petrol,145,32.1,2.0
 Q5,2019,31698,Semi-Auto,74,Petrol,145,33.2,2.0
 A1,2019,18990,Manual,2903,Petrol,150,51.4,1.0
 A1,2019,21790,Semi-Auto,4454,Petrol,150,40.9,2.0
 A1,2019,21444,Semi-Auto,6295,Petrol,145,40.9,2.0
 A3,2019,23535,Semi-Auto,12863,Petrol,145,41.5,1.5
 A3,2019,21374,Automatic,14520,Petrol,145,41.5,1.5
 A3,2019,23413,Semi-Auto,12971,Petrol,145,41.5,1.5
 A1,2019,21714,Semi-Auto,2942,Petrol,145,47.1,1.0
 Q7,2019,43500,Semi-Auto,2977,Diesel,145,33.2,3.0
 A3,2019,21450,Manual,7315,Diesel,145,55.4,2.0
 A1,2019,25888,Semi-Auto,14,Petrol,145,40.4,2.0
 A1,2020,19444,Manual,4000,Petrol,145,49.6,1.0
 Q2,2020,25990,Manual,1500,Petrol,145,43.5,1.5
 A4,2020,25990,Semi-Auto,1500,Petrol,145,42.8,2.0
 A6,2019,30888,Automatic,9350,Diesel,145,47.9,2.0
 TT,2019,26500,Manual,3890,Petrol,145,39.8,2.0
 A6,2019,43888,Semi-Auto,8735,Diesel,145,37.7,3.0
 A1,2019,19888,Manual,3334,Petrol,145,47.9,1.0
 Q2,2019,24250,Semi-Auto,2091,Diesel,145,47.9,1.6
 Q2,2019,25250,Manual,2683,Petrol,145,43.5,1.5
 Q2,2019,28888,Semi-Auto,2311,Petrol,145,42.2,1.5
 Q2,2019,28690,Semi-Auto,1910,Petrol,145,42.2,1.5
 A3,2019,19490,Manual,2492,Petrol,145,49.6,1.0
 A3,2020,23995,Manual,1560,Diesel,145,55.4,2.0
 Q8,2019,77888,Automatic,3011,Diesel,145,32.8,3.0
 Q2,2019,19250,Manual,804,Petrol,145,47.1,1.0
 Q5,2019,36444,Semi-Auto,5429,Diesel,145,38.2,2.0
 A6,2020,37999,Automatic,2234,Petrol,145,34.0,2.0
 A6,2019,29250,Automatic,10055,Diesel,145,47.9,2.0
 A1,2020,22990,Semi-Auto,1192,Petrol,145,44.8,1.5
 Q2,2019,24448,Manual,3371,Petrol,145,43.5,1.5
 A1,2019,20344,Manual,2853,Petrol,145,47.9,1.0
 Q5,2020,53990,Semi-Auto,5480,Diesel,145,34.5,3.0
 A1,2019,19888,Manual,3927,Petrol,145,47.9,1.0
 Q2,2019,22890,Manual,3479,Petrol,145,44.8,1.5
 A3,2019,22000,Automatic,9057,Diesel,145,53.3,1.6
 A4,2019,30500,Automatic,4250,Diesel,145,44.8,2.0
 Q3,2019,28888,Manual,2774,Petrol,145,41.5,1.5
 A4,2019,32000,Semi-Auto,3076,Diesel,145,44.1,2.0
 Q2,2019,18595,Manual,4686,Petrol,145,47.1,1.0
 Q7,2019,45991,Semi-Auto,28,Diesel,145,33.2,3.0
 A4,2019,26990,Semi-Auto,8900,Diesel,145,50.4,2.0
 Q7,2019,49990,Semi-Auto,37,Diesel,145,33.2,3.0
 Q2,2019,20998,Manual,1596,Diesel,145,49.6,1.6
 A4,2020,31498,Manual,183,Petrol,145,39.2,2.0
 Q7,2019,49990,Semi-Auto,31,Diesel,145,33.2,3.0
 A3,2019,21490,Semi-Auto,6874,Petrol,145,42.2,1.5
 A3,2019,22997,Semi-Auto,5000,Diesel,145,52.3,1.6
 A3,2019,17691,Manual,12666,Diesel,145,51.4,1.6
 A4,2019,20933,Semi-Auto,10809,Diesel,145,51.4,2.0
 A5,2019,25990,Semi-Auto,2459,Petrol,145,39.8,2.0
 A5,2019,29290,Semi-Auto,1822,Petrol,145,39.8,2.0
 A5,2019,27491,Automatic,5000,Petrol,145,39.8,2.0
 Q3,2019,26978,Semi-Auto,10778,Diesel,145,47.1,2.0
 A5,2019,26990,Semi-Auto,11479,Petrol,145,39.8,2.0
 Q5,2019,30490,Semi-Auto,6500,Diesel,145,38.2,2.0
 Q7,2019,44636,Semi-Auto,38,Diesel,145,33.2,3.0
 A6,2020,52500,Semi-Auto,2000,Diesel,145,50.4,2.0
 A4,2019,34950,Manual,5800,Petrol,145,39.2,2.0
 A4,2020,34990,Semi-Auto,50,Diesel,145,50.4,2.0
 Q2,2019,21644,Manual,8000,Diesel,145,49.6,1.6
 Q2,2020,26990,Semi-Auto,5000,Petrol,145,42.2,1.5
 Q8,2019,59990,Semi-Auto,5000,Diesel,145,32.8,3.0
 A5,2019,27858,Semi-Auto,5000,Petrol,145,39.8,2.0
 A5,2019,27990,Semi-Auto,50,Petrol,145,39.8,2.0
 Q3,2019,27990,Semi-Auto,6000,Diesel,145,48.7,2.0
 A4,2019,20991,Semi-Auto,10577,Diesel,145,51.4,2.0
 Q2,2019,20790,Manual,8345,Diesel,145,47.9,1.6
 Q5,2019,34583,Semi-Auto,6051,Diesel,145,38.2,2.0
 Q5,2019,31998,Semi-Auto,250,Petrol,150,33.2,2.0
 Q5,2019,31998,Semi-Auto,65,Petrol,150,33.2,2.0
 A3,2019,29490,Semi-Auto,355,Petrol,150,34.9,2.0
 Q3,2019,32390,Semi-Auto,14600,Petrol,150,37.2,1.5
 Q5,2019,30998,Semi-Auto,19,Petrol,145,33.2,2.0
 Q5,2019,34998,Semi-Auto,21,Petrol,145,32.1,2.0
 Q5,2019,34998,Semi-Auto,19,Petrol,150,32.1,2.0
 Q2,2019,21990,Semi-Auto,5445,Diesel,150,47.9,1.6
 A3,2019,23269,Semi-Auto,5665,Diesel,150,52.3,1.6
 Q2,2020,27490,Semi-Auto,4554,Petrol,150,42.2,1.5
 Q2,2020,28990,Semi-Auto,5445,Petrol,150,42.2,1.5
 Q2,2020,28990,Semi-Auto,5665,Petrol,150,42.2,1.5
 Q5,2019,31998,Semi-Auto,21,Petrol,145,33.2,2.0
 Q5,2019,34998,Semi-Auto,85,Petrol,145,32.1,2.0
 Q2,2019,21030,Automatic,1342,Diesel,145,47.9,1.6
 Q5,2019,34498,Semi-Auto,21,Petrol,145,32.1,2.0
 Q2,2020,27495,Semi-Auto,2000,Petrol,150,43.5,1.5
 A3,2020,21995,Manual,5000,Diesel,145,56.5,2.0
 A4,2020,43995,Semi-Auto,4000,Diesel,145,40.9,3.0
 Q3,2020,36995,Semi-Auto,2000,Diesel,150,45.6,2.0
 Q3,2020,25995,Manual,7000,Petrol,150,40.9,1.5
 Q3,2020,32995,Semi-Auto,3000,Diesel,145,47.1,2.0
 A5,2020,32995,Semi-Auto,2000,Diesel,145,48.7,2.0
 Q2,2019,21995,Semi-Auto,10544,Petrol,145,42.8,1.5
 Q2,2019,21995,Semi-Auto,4000,Petrol,145,42.8,1.5
 A6,2019,43995,Automatic,7500,Diesel,145,37.7,3.0
 Q2,2019,19995,Manual,5000,Diesel,145,49.6,1.6
 Q5,2020,36995,Semi-Auto,2000,Petrol,145,32.1,2.0
 A4,2020,26995,Manual,4000,Petrol,145,42.2,2.0
 A4,2019,24990,Semi-Auto,12126,Diesel,150,49.6,2.0
 A4,2020,32995,Semi-Auto,2000,Diesel,145,49.6,2.0
 A5,2020,32495,Semi-Auto,2000,Petrol,145,39.2,2.0
 A4,2020,26995,Manual,2000,Petrol,145,41.5,2.0
 A4,2020,29995,Manual,4000,Petrol,145,38.2,2.0
 A4,2020,32995,Semi-Auto,2000,Petrol,145,38.2,2.0
 A4,2020,31995,Semi-Auto,1000,Petrol,145,40.9,2.0
 Q2,2019,21495,Manual,5000,Diesel,145,49.6,1.6
 Q2,2019,19495,Manual,5000,Diesel,145,49.6,1.6
 Q3,2019,27495,Manual,6000,Diesel,145,42.8,2.0
 Q7,2019,51995,Semi-Auto,6000,Diesel,145,33.2,3.0
 A4,2019,26995,Semi-Auto,5100,Petrol,145,38.2,2.0
 Q2,2019,21395,Manual,5800,Diesel,145,47.9,1.6
 Q3,2019,25995,Semi-Auto,8300,Diesel,145,48.7,2.0
 Q2,2019,19495,Manual,4000,Petrol,145,47.1,1.0
 A4,2019,28795,Semi-Auto,5000,Diesel,145,54.3,2.0
 A4,2019,28795,Semi-Auto,5000,Petrol,145,42.2,2.0
 A4,2019,26695,Semi-Auto,5000,Diesel,145,51.4,2.0
 A5,2019,25995,Semi-Auto,7200,Petrol,145,40.4,2.0
 Q2,2019,25495,Manual,6500,Petrol,145,39.2,1.5
 A5,2019,26295,Semi-Auto,6500,Petrol,145,40.4,2.0
 A5,2019,37995,Semi-Auto,5000,Petrol,145,36.2,2.0
 Q5,2020,58495,Semi-Auto,4000,Diesel,145,32.5,3.0
 R8,2020,137995,Semi-Auto,70,Petrol,145,21.1,5.2
 Q3,2019,24995,Manual,5000,Petrol,145,40.9,1.5
 A6,2019,26995,Semi-Auto,6000,Diesel,145,47.9,2.0
 Q2,2019,26995,Manual,5000,Petrol,145,39.2,1.5
 Q2,2019,21995,Manual,5000,Diesel,145,47.9,1.6
 A4,2019,27495,Semi-Auto,7000,Diesel,145,49.6,2.0
 A4,2019,24995,Manual,8000,Petrol,145,38.2,2.0
 A4,2019,26295,Automatic,7000,Diesel,145,48.7,2.0
 Q2,2020,26995,Manual,2000,Petrol,145,43.5,1.5
 Q3,2020,34995,Semi-Auto,5000,Diesel,145,47.1,2.0
 A6,2019,41995,Semi-Auto,6500,Diesel,145,37.7,3.0
 A7,2019,47995,Semi-Auto,4000,Diesel,145,35.8,3.0
 Q7,2019,54495,Semi-Auto,4000,Diesel,145,33.2,3.0
 A3,2019,24995,Semi-Auto,5000,Diesel,145,50.4,2.0
 A5,2019,26995,Manual,6000,Petrol,145,47.1,2.0
 A5,2019,24995,Manual,8000,Petrol,145,39.8,2.0
 Q3,2019,28500,Manual,5500,Diesel,145,42.8,2.0
 A5,2019,27994,Automatic,6000,Diesel,145,48.7,2.0
 A6,2019,30500,Automatic,7000,Diesel,145,50.4,2.0
 A6,2019,30500,Automatic,100,Diesel,145,50.4,2.0
 Q2,2019,23500,Automatic,4296,Diesel,145,47.9,2.0
 A4,2019,26495,Semi-Auto,9482,Diesel,150,47.9,2.0
 Q2,2019,20995,Manual,9840,Petrol,150,42.8,1.5
 A3,2019,22480,Manual,6925,Diesel,145,51.4,1.6
 Q7,2019,48950,Semi-Auto,7915,Diesel,150,32.8,3.0
 Q3,2019,35480,Semi-Auto,13500,Diesel,150,45.6,2.0
 A4,2019,28500,Automatic,5000,Petrol,145,38.2,2.0
 A4,2020,45000,Semi-Auto,6400,Diesel,145,39.2,3.0
 A5,2019,26950,Semi-Auto,2029,Diesel,150,51.4,2.0
 Q3,2019,26940,Manual,590,Diesel,150,42.8,2.0
 A6,2019,30600,Semi-Auto,9485,Diesel,150,47.9,2.0
 A7,2019,35650,Semi-Auto,7799,Diesel,145,38.2,3.0
 Q7,2020,69995,Semi-Auto,3111,Diesel,145,30.1,4.0
 A3,2019,18995,Manual,5000,Diesel,145,51.4,1.6
 A3,2019,19300,Manual,5000,Diesel,145,51.4,1.6
 Q3,2019,28000,Manual,5000,Diesel,145,42.8,2.0
 A4,2019,27500,Manual,2050,Petrol,145,38.2,2.0
 A4,2019,24495,Manual,5000,Petrol,145,39.2,2.0
 Q2,2019,23250,Automatic,1000,Diesel,145,47.9,1.6
 Q3,2019,27280,Manual,3000,Diesel,145,42.8,2.0
 A4,2019,26480,Semi-Auto,6212,Diesel,150,44.8,2.0
 A1,2019,21780,Semi-Auto,6661,Petrol,150,47.1,1.0
 A4,2019,40800,Semi-Auto,2800,Diesel,145,40.9,3.0
 Q3,2019,29980,Semi-Auto,11754,Petrol,145,31.7,2.0
 A3,2019,20895,Manual,6922,Diesel,145,51.4,1.6
 Q2,2019,22480,Semi-Auto,8664,Diesel,150,46.3,1.6
 Q2,2020,25950,Manual,2330,Petrol,145,43.5,1.5
 Q5,2020,49865,Semi-Auto,3272,Diesel,145,34.5,3.0
 A5,2019,28880,Semi-Auto,100,Petrol,145,39.8,2.0
 Q2,2019,18940,Manual,4200,Petrol,145,47.1,1.0
 A4,2020,42840,Semi-Auto,5233,Diesel,145,39.2,3.0
 A5,2019,26000,Semi-Auto,4500,Petrol,145,40.4,2.0
 Q2,2019,25400,Manual,4800,Petrol,145,39.2,1.5
 A8,2019,39940,Semi-Auto,3442,Diesel,145,40.4,3.0
 Q2,2019,21500,Manual,4050,Diesel,145,49.6,1.6
 A1,2019,22000,Semi-Auto,5000,Petrol,145,40.9,2.0
 A4,2019,24680,Automatic,2877,Diesel,145,50.4,2.0
 A4,2019,22480,Manual,2525,Petrol,145,39.2,2.0
 A4,2020,36400,Semi-Auto,3222,Diesel,145,44.1,2.0
 A1,2020,22490,Manual,1000,Petrol,145,47.9,1.0
 Q2,2019,30990,Semi-Auto,3000,Petrol,145,33.2,2.0
 Q2,2019,20990,Manual,3500,Petrol,145,47.1,1.0
 A5,2019,29980,Semi-Auto,3000,Diesel,145,47.1,2.0
 A5,2019,35995,Automatic,100,Diesel,145,47.1,2.0
 Q3,2019,31450,Manual,5000,Diesel,145,42.8,2.0
 Q3,2019,30950,Manual,100,Diesel,145,42.8,2.0
 A8,2019,49000,Semi-Auto,100,Diesel,145,40.4,3.0
 A8,2019,39995,Automatic,3000,Diesel,145,40.4,3.0
 A4,2020,43395,Semi-Auto,8500,Diesel,145,40.4,3.0
 A4,2019,25000,Semi-Auto,5000,Petrol,145,38.7,2.0
 Q3,2019,27991,Semi-Auto,8683,Diesel,150,47.1,2.0
 A4,2019,26444,Semi-Auto,5800,Diesel,150,49.6,2.0
 A3,2020,29000,Semi-Auto,352,Diesel,145,50.4,2.0
 A3,2019,22795,Automatic,1235,Diesel,145,52.3,1.6
 Q2,2019,19995,Manual,4500,Petrol,145,47.1,1.0
 A3,2019,31995,Semi-Auto,6500,Petrol,145,36.7,2.0
 Q3,2019,26995,Manual,1500,Petrol,145,42.2,1.5
 A1,2020,20495,Semi-Auto,1500,Petrol,145,44.8,1.5
 A4,2020,26995,Semi-Auto,1500,Petrol,145,42.2,2.0
 A1,2020,21495,Semi-Auto,1500,Petrol,145,44.8,1.0
 A6,2019,29495,Semi-Auto,12398,Diesel,150,47.9,2.0
 A4,2019,18698,Manual,2124,Petrol,145,41.5,2.0
 Q3,2019,27995,Semi-Auto,12460,Petrol,145,31.7,2.0
 A3,2019,21995,Manual,6500,Diesel,145,51.4,1.6
 Q2,2019,22495,Manual,6500,Diesel,145,47.9,1.6
 A1,2019,21995,Semi-Auto,6500,Petrol,145,40.9,2.0
 A4,2019,28995,Semi-Auto,5500,Petrol,145,40.9,2.0
 Q3,2019,26495,Manual,5000,Petrol,145,39.8,1.5
 A5,2019,29695,Manual,5500,Petrol,145,37.2,2.0
 A6,2019,29995,Semi-Auto,7500,Diesel,145,47.9,2.0
 A6,2019,49995,Semi-Auto,9909,Diesel,145,35.8,3.0
 Q7,2019,45995,Semi-Auto,17277,Diesel,145,33.2,3.0
 Q2,2019,26995,Semi-Auto,3772,Petrol,145,33.2,2.0
 Q2,2019,28495,Semi-Auto,5000,Petrol,145,33.2,2.0
 A1,2019,23950,Semi-Auto,5000,Petrol,145,44.1,1.0
 Q2,2019,20640,Manual,4199,Diesel,145,49.6,1.6
 A6,2019,43695,Automatic,1500,Diesel,145,36.2,3.0
 Q2,2019,23439,Manual,50,Petrol,145,43.5,1.5
 A5,2019,25998,Semi-Auto,23,Petrol,145,40.4,2.0
 A3,2019,23300,Semi-Auto,10439,Petrol,145,41.5,1.5
 A4,2019,23995,Semi-Auto,1000,Petrol,145,38.7,2.0
 Q3,2019,37995,Semi-Auto,1500,Petrol,145,32.1,2.0
 TT,2019,47949,Semi-Auto,50,Petrol,145,30.1,2.5
 Q5,2020,36995,Semi-Auto,50,Diesel,145,38.2,2.0
 Q8,2020,64995,Semi-Auto,2000,Diesel,145,32.8,3.0
 Q3,2020,27995,Manual,50,Diesel,145,42.2,2.0
 Q5,2020,48995,Semi-Auto,2000,Diesel,145,34.5,3.0
 A3,2019,18999,Semi-Auto,5800,Petrol,145,44.8,1.0
 Q2,2019,30075,Semi-Auto,5105,Petrol,145,33.2,2.0
 A1,2019,22453,Semi-Auto,11,Petrol,145,40.9,2.0
 A4,2019,27246,Automatic,2167,Diesel,145,47.9,2.0
 Q5,2019,31395,Semi-Auto,2343,Diesel,145,39.2,2.0
 Q5,2019,31266,Semi-Auto,3409,Diesel,145,39.2,2.0
 Q3,2019,37400,Automatic,5342,Petrol,145,32.1,2.0
 Q5,2019,33800,Automatic,6447,Petrol,145,32.1,2.0
 A3,2019,22420,Manual,2301,Diesel,145,51.4,1.6
 A3,2019,21920,Manual,7154,Diesel,145,52.3,1.6
 Q3,2019,35866,Automatic,6698,Petrol,145,30.7,2.0
 Q5,2019,33236,Semi-Auto,4294,Diesel,145,38.2,2.0
 Q5,2019,31366,Semi-Auto,2574,Diesel,145,39.2,2.0
 Q5,2019,33415,Semi-Auto,3390,Diesel,145,38.2,2.0
 A1,2020,20990,Manual,3265,Petrol,145,47.9,1.0
 A5,2020,31690,Semi-Auto,3390,Diesel,145,50.4,2.0
 A4,2019,17998,Semi-Auto,18668,Petrol,150,40.9,2.0
 Q5,2019,30498,Semi-Auto,6514,Diesel,150,38.2,2.0
 Q3,2019,28192,Semi-Auto,3161,Petrol,145,38.2,1.5
 Q7,2019,48206,Automatic,8238,Diesel,145,32.8,3.0
 A6,2019,44990,Semi-Auto,2200,Diesel,145,37.7,3.0
 Q5,2019,32732,Semi-Auto,7612,Diesel,145,38.2,2.0
 Q2,2019,20594,Manual,9160,Diesel,145,49.6,1.6
 Q3,2020,26890,Manual,2574,Petrol,145,40.9,1.5
 Q3,2020,27690,Manual,3962,Diesel,145,42.8,2.0
 Q5,2019,34026,Semi-Auto,6756,Diesel,145,38.2,2.0
 Q5,2020,36890,Semi-Auto,3895,Diesel,145,38.2,2.0
 A6,2019,31880,Automatic,7050,Diesel,145,47.1,2.0
 Q3,2020,27690,Manual,990,Diesel,145,42.8,2.0
 A7,2020,45890,Semi-Auto,2410,Diesel,145,38.7,3.0
 A5,2019,25510,Automatic,12668,Diesel,145,51.4,2.0
 A5,2020,31690,Semi-Auto,3360,Diesel,145,50.4,2.0
 A4,2019,29920,Semi-Auto,5664,Petrol,145,35.8,2.0
 Q7,2020,56894,Semi-Auto,582,Diesel,145,33.2,3.0
 Q2,2019,21294,Semi-Auto,11113,Diesel,145,47.9,1.6
 Q8,2019,51862,Automatic,11464,Diesel,145,33.6,3.0
 Q3,2019,28676,Automatic,2788,Petrol,145,38.2,1.5
 Q5,2020,34890,Automatic,4521,Diesel,145,38.2,2.0
 Q7,2019,43946,Automatic,10386,Diesel,145,32.8,3.0
 Q2,2019,31490,Semi-Auto,2100,Petrol,145,31.4,2.0
 TT,2019,29562,Semi-Auto,3827,Petrol,150,40.9,2.0
 A4,2019,27695,Semi-Auto,1666,Diesel,145,47.9,2.0
